-9.996000000000000441e-01,9.667999999999999927e-01,-9.616000000000000103e-01,-2.200000000000000133e-03,-8.600000000000000006e-03,-9.644000000000000350e-01,-9.744000000000000439e-01
-7.000000000000000146e-03,2.000000000000000096e-04,-1.020000000000000073e-02,9.400000000000000369e-03,-9.596000000000000085e-01,-1.420000000000000082e-02,-1.299999999999999940e-02
-2.340000000000000066e-02,-1.179999999999999973e-02,-1.779999999999999985e-02,-9.636000000000000121e-01,-9.991999999999999771e-01,-9.719999999999999751e-01,-9.631999999999999451e-01
9.731999999999999540e-01,-9.707999999999999963e-01,1.540000000000000049e-02,9.996000000000000441e-01,1.799999999999999951e-03,9.656000000000000139e-01,9.724000000000000421e-01
9.619999999999999662e-01,9.799999999999999684e-03,9.691999999999999504e-01,9.639999999999999680e-01,7.799999999999999642e-03,8.600000000000000006e-03,9.659999999999999698e-01
-9.676000000000000156e-01,-1.000000000000000021e-03,-2.000000000000000096e-04,-9.696000000000000174e-01,-3.399999999999999811e-03,-3.799999999999999992e-03,2.179999999999999993e-02
1.799999999999999951e-03,8.200000000000000691e-03,1.020000000000000073e-02,-1.499999999999999944e-02,2.060000000000000026e-02,-5.400000000000000286e-03,9.991999999999999771e-01
